运单号,目的分拨编码,目的分拨,网点编码,目的网点,省份编码,省份,城市编码,城市,区县编码,区县,派件业务员,是否三方签收,三方签收设备,设备类型,签收时间,rmk_inf,地址
4602450248791,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8678,是,tonglu_xiaozhan,驿站,2020-03-26 16:08:19,南城小区2号楼兔喜韵达快递超市(干沟桥南城小区2号楼兔喜快递超市),贵州省 六盘水市 盘县
4602819967277,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7677,是,tonglu_xiaozhan,驿站,2020-05-01 15:57:26,火铺新农村韵达快递超市(火铺镇新农村韵达快递),贵州省 六盘水市 盘县
4305601070812,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1001,是,tonglu_xiaozhan,驿站,2020-05-22 14:21:22,大樱桃树小区韵达快递韵达快递超市(两河新区大樱桃树小区68号),贵州省 六盘水市 盘县
4602361055264,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3111,是,tonglu_xiaozhan,驿站,2020-03-20 20:19:41,盘州市坪地韵达营业部韵达快递超市(坪地乡街上新农贸市场鑫鑫网吧旁韵达快递),贵州省 六盘水市 盘县
4602392136909,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,2951,否,,,2020-03-16 22:07:40,,贵州省 六盘水市 盘县
4602796097126,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6018,是,tonglu_xiaozhan,驿站,2020-04-27 19:38:07,老厂镇韵达快递超市(老厂镇政府下面100米),贵州省 六盘水市 盘县
4602277171510,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-03-06 20:43:49,,贵州省 六盘水市 盘县
4305130795484,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3004,否,,,2020-05-01 14:55:17,,贵州省 六盘水市 盘县
4305703395560,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8500,否,,,2020-05-25 18:41:30,,贵州省 六盘水市 盘县
4602361073553,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6020,否,,,2020-03-20 20:30:14,,贵州省 六盘水市 盘县
4305006035669,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8078,否,,,2020-04-27 17:44:51,,贵州省 六盘水市 盘县
4304649554640,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1102,否,,,2020-04-11 14:37:27,,贵州省 六盘水市 盘县
4602963285941,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1000,是,baishiwuliukeji,驿站,2020-05-17 18:45:36,普古乡韵达快递(普古乡养老院旁韵达快递),贵州省 六盘水市 盘县
4602981477584,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3024,是,tonglu_xiaozhan,驿站,2020-05-15 21:02:00,新民镇韵达快递韵达快递超市(新民镇老街新街交叉口),贵州省 六盘水市 盘县
4304356821549,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3025,否,,,2020-03-30 17:59:11,,贵州省 六盘水市 盘县
4304375971711,550088.0,贵州贵阳分拨中心,781892,贵州盘县公司洒基镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4923,是,tonglu_xiaozhan,驿站,2020-03-29 18:48:14,洒基云欣路87号韵达快递超市(洒基云中路),贵州省 六盘水市 盘县
4602335659272,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-03-09 19:37:32,,贵州省 六盘水市 盘县
4602747089457,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6017,是,tonglu_xiaozhan,驿站,2020-04-24 19:13:50,贵州省六盘水市盘县羊场韵达快递超市(羊场乡邮政局下来一百米原老政府对面),贵州省 六盘水市 盘县
4603016010923,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1000,否,,,2020-05-14 18:38:57,,贵州省 六盘水市 盘县
4305180532176,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4005,否,,,2020-05-03 19:04:04,,贵州省 六盘水市 盘县
4602932590309,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3030,否,,,2020-05-10 19:28:34,,贵州省 六盘水市 盘县
4602564163876,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3024,是,tonglu_xiaozhan,驿站,2020-04-12 20:57:31,新民镇韵达快递韵达快递超市(新民镇老街新街交叉口),贵州省 六盘水市 盘县
4304067453724,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3009,否,,,2020-03-13 17:46:05,,贵州省 六盘水市 盘县
4304498906234,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3026,否,,,2020-04-03 16:18:43,,贵州省 六盘水市 盘县
4603118498126,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7677,是,tonglu_xiaozhan,驿站,2020-05-24 14:49:08,火铺新农村韵达快递超市(火铺镇新农村韵达快递),贵州省 六盘水市 盘县
4602553125197,550088.0,贵州贵阳分拨中心,782272,贵州盘县公司响水便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4021,否,,,2020-04-12 21:31:33,,贵州省 六盘水市 盘县
4247180111550,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3899,否,,,2020-04-07 14:32:53,,贵州省 六盘水市 盘县
4305052252787,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,2951,否,,,2020-05-01 20:57:17,,贵州省 六盘水市 盘县
3103290534383,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1102,否,,,2020-04-10 12:46:07,,贵州省 六盘水市 盘县
4602865624173,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4005,否,,,2020-05-05 15:33:25,,贵州省 六盘水市 盘县
4602499737863,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3024,是,tonglu_xiaozhan,驿站,2020-03-31 22:10:43,新民镇韵达快递韵达快递超市(新民镇老街新街交叉口),贵州省 六盘水市 盘县
4602680259981,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1028,否,,,2020-04-19 23:19:50,,贵州省 六盘水市 盘县
4305304511482,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,5418,否,,,2020-05-09 22:51:07,,贵州省 六盘水市 盘县
4602595374089,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1000,否,,,2020-04-09 19:16:36,,贵州省 六盘水市 盘县
4603143487649,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-05-25 17:19:04,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4305608154561,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,2000,否,,,2020-05-21 16:56:21,,贵州省 六盘水市 盘县
4305246192151,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,9408,否,,,2020-05-08 21:25:27,,贵州省 六盘水市 盘县
4305309532463,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7777,否,,,2020-05-09 16:01:40,,贵州省 六盘水市 盘县
4305384116203,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1010,是,tonglu_xiaozhan,驿站,2020-05-12 20:38:23,韵达快递乌蒙营业部韵达快递超市(乌蒙镇新街路口上行约50米),贵州省 六盘水市 盘县
4304881183038,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-04-21 20:23:52,,贵州省 六盘水市 盘县
4305298762004,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8875,否,,,2020-05-09 16:12:24,,贵州省 六盘水市 盘县
4602679005483,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8875,否,,,2020-04-20 16:03:05,,贵州省 六盘水市 盘县
4305022014209,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-04-26 19:25:38,,贵州省 六盘水市 盘县
4305652059355,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-05-22 18:39:46,盘江韵达韵达快递超市(盘关新街荣江路35号),贵州省 六盘水市 盘县
4602302330824,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8678,是,tonglu_xiaozhan,驿站,2020-03-13 18:08:59,南城小区2号楼兔喜韵达快递超市(干沟桥南城小区2号楼兔喜快递超市),贵州省 六盘水市 盘县
4602895252928,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8970,否,,,2020-05-07 20:01:39,,贵州省 六盘水市 盘县
3103215973636,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5300,否,,,2020-03-30 19:49:13,,贵州省 六盘水市 盘县
4304829798740,550088.0,贵州贵阳分拨中心,782080,贵州盘县公司乐民镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3488,是,tonglu_xiaozhan,驿站,2020-04-18 20:59:19,韵达快递超市(盘州市乐民镇农村信用社斜对面),贵州省 六盘水市 盘县
4305036733325,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3008,否,,,2020-04-28 16:34:53,,贵州省 六盘水市 盘县
4304466747350,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6666,否,,,2020-03-31 18:46:56,,贵州省 六盘水市 盘县
4602449628127,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1028,否,,,2020-03-27 21:59:24,,贵州省 六盘水市 盘县
4305499770707,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5888,是,tonglu_xiaozhan,驿站,2020-05-16 15:36:03,浅水湾二期韵达快递超市(浅水湾后门煌庭酒店停车场旁),贵州省 六盘水市 盘县
4305257503988,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3030,否,,,2020-05-07 17:51:36,,贵州省 六盘水市 盘县
4305419697324,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7528,否,,,2020-05-13 16:02:51,,贵州省 六盘水市 盘县
4304909070277,550088.0,贵州贵阳分拨中心,781892,贵州盘县公司洒基镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4923,是,tonglu_xiaozhan,驿站,2020-04-23 19:41:42,洒基云欣路87号韵达快递超市(洒基云中路),贵州省 六盘水市 盘县
4303988220801,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7677,是,tonglu_xiaozhan,驿站,2020-03-10 15:25:24,火铺镇韵达快递韵达快递超市(胜境街道火铺镇),贵州省 六盘水市 盘县
4304962070805,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,2222,否,,,2020-04-25 16:21:18,,贵州省 六盘水市 盘县
4304742364557,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,1111,否,,,2020-04-15 16:53:46,,贵州省 六盘水市 盘县
4602581872908,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7777,否,,,2020-04-10 15:36:39,,贵州省 六盘水市 盘县
4602640121328,550088.0,贵州贵阳分拨中心,782272,贵州盘县公司响水便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4021,否,,,2020-04-14 20:11:16,,贵州省 六盘水市 盘县
4603007166094,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,2000,否,,,2020-05-13 16:56:53,,贵州省 六盘水市 盘县
4304402362996,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1010,是,tonglu_xiaozhan,驿站,2020-03-31 21:16:31,韵达快递乌蒙营业部韵达快递超市(乌蒙镇中心牛肉馆对面),贵州省 六盘水市 盘县
4602659836752,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,2000,否,,,2020-04-19 16:47:31,,贵州省 六盘水市 盘县
4304406890420,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6010,否,,,2020-03-28 16:53:57,,贵州省 六盘水市 盘县
4602261709642,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-03-03 16:48:16,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4602721921479,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6989,是,tonglu_xiaozhan,驿站,2020-04-24 13:34:15,东湖国际点韵达快递超市(红果东湖国际花鸟步行街韵达快递8-1-2),贵州省 六盘水市 盘县
4602561806892,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8970,是,baishiwuliukeji,驿站,2020-04-14 14:44:05,邻里驿站(小商会宏月烙锅城对面邻里驿站),贵州省 六盘水市 盘县
4602292416014,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-03-12 17:50:31,盘江韵达韵达快递超市(盘关新街靠近十万人家服装超市),贵州省 六盘水市 盘县
4602619879786,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,2951,否,,,2020-04-13 20:13:41,,贵州省 六盘水市 盘县
4602768049773,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4131,否,,,2020-04-28 20:22:19,,贵州省 六盘水市 盘县
4305615269118,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7315,是,tonglu_xiaozhan,驿站,2020-05-21 20:18:56,英武街上步步高鞋服城旁边韵达快递超市(（快件已暂存至英武街上步步高鞋服城旁边）),贵州省 六盘水市 盘县
4304732396367,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3030,否,,,2020-04-16 17:52:33,,贵州省 六盘水市 盘县
4304042070816,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3003,否,,,2020-03-14 13:34:33,,贵州省 六盘水市 盘县
4602958641087,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-05-17 16:34:47,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4304353588550,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3008,否,,,2020-03-29 16:02:12,,贵州省 六盘水市 盘县
4305378879205,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8970,否,,,2020-05-11 20:30:25,,贵州省 六盘水市 盘县
4305054586877,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3111,是,tonglu_xiaozhan,驿站,2020-04-28 19:15:53,盘州市坪地韵达营业部韵达快递超市(坪地乡街上新农贸市场鑫鑫网吧旁韵达快递),贵州省 六盘水市 盘县
4305596002171,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1003,否,,,2020-05-20 19:16:30,,贵州省 六盘水市 盘县
4602982965339,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5704,否,,,2020-05-14 15:30:17,,贵州省 六盘水市 盘县
4602274200595,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7677,是,tonglu_xiaozhan,驿站,2020-03-05 15:19:34,火铺镇韵达快递韵达快递超市(胜境街道火铺镇),贵州省 六盘水市 盘县
4305455475313,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3016,是,tonglu_xiaozhan,驿站,2020-05-16 20:01:16,贵州盘县断江韵达快递韵达快递超市(断江镇江上南路47号),贵州省 六盘水市 盘县
3103186893463,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1001,是,tonglu_xiaozhan,驿站,2020-03-26 13:48:50,大樱桃树小区韵达快递韵达快递超市(两河新区大樱桃树小区68号),贵州省 六盘水市 盘县
3103528142197,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,1111,否,,,2020-05-09 15:33:02,,贵州省 六盘水市 盘县
4303877695026,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3009,否,,,2020-03-04 16:15:08,,贵州省 六盘水市 盘县
4602403145846,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3016,是,tonglu_xiaozhan,驿站,2020-03-19 19:59:33,贵州盘县断江韵达快递韵达快递超市(断江镇江上南路47号),贵州省 六盘水市 盘县
4602288999064,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3016,是,tonglu_xiaozhan,驿站,2020-03-12 18:54:06,贵州盘县断江韵达快递韵达快递超市(断江镇江上南路47号),贵州省 六盘水市 盘县
4305639323937,550088.0,贵州贵阳分拨中心,781892,贵州盘县公司洒基镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4923,是,tonglu_xiaozhan,驿站,2020-05-22 17:13:54,洒基云欣路87号韵达快递超市(洒基云中路),贵州省 六盘水市 盘县
8500001464770,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,否,,,2020-03-06 12:20:42,,贵州省 六盘水市 盘县
4602391565491,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-03-16 18:11:36,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4305113125740,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3016,是,tonglu_xiaozhan,驿站,2020-04-30 17:56:48,贵州盘县断江韵达快递韵达快递超市(断江镇江上南路47号),贵州省 六盘水市 盘县
4304433875223,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8500,否,,,2020-04-02 17:53:11,,贵州省 六盘水市 盘县
7700158085274,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,2222,否,,,2020-03-27 15:39:15,,贵州省 六盘水市 盘县
4602706386846,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8078,否,,,2020-04-19 16:16:09,,贵州省 六盘水市 盘县
4305203648632,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7637,否,,,2020-05-05 16:26:03,,贵州省 六盘水市 盘县
4305128483980,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,是,tonglu_xiaozhan,驿站,2020-05-01 17:07:02,柏果镇韵达快递超市(柏果镇建设银行后),贵州省 六盘水市 盘县
4305287725750,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,5818,否,,,2020-05-08 12:58:36,,贵州省 六盘水市 盘县
4602452062412,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1004,否,,,2020-03-26 13:07:35,,贵州省 六盘水市 盘县
4304381901087,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1102,否,,,2020-03-30 16:37:15,,贵州省 六盘水市 盘县
4303855079563,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6017,是,tonglu_xiaozhan,驿站,2020-03-03 19:43:46,贵州省六盘水市盘县羊场韵达快递超市(羊场乡邮政局下来一百米原老政府对面),贵州省 六盘水市 盘县
4602603763895,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4573,否,,,2020-04-07 17:51:45,,贵州省 六盘水市 盘县
4602995958684,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8078,否,,,2020-05-14 18:38:17,,贵州省 六盘水市 盘县
4304570341414,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1002,否,,,2020-04-08 14:13:57,,贵州省 六盘水市 盘县
4304391343730,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8960,否,,,2020-03-29 18:43:01,,贵州省 六盘水市 盘县
4304990782416,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,5418,否,,,2020-04-26 20:46:50,,贵州省 六盘水市 盘县
4305307762021,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8630,否,,,2020-05-09 17:44:41,,贵州省 六盘水市 盘县
4602876341805,550088.0,贵州贵阳分拨中心,781892,贵州盘县公司洒基镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4923,是,tonglu_xiaozhan,驿站,2020-05-07 17:52:52,洒基云欣路87号韵达快递超市(洒基云中路),贵州省 六盘水市 盘县
4304139534290,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,2000,否,,,2020-03-18 15:58:37,,贵州省 六盘水市 盘县
4304445390693,550088.0,贵州贵阳分拨中心,781892,贵州盘县公司洒基镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4923,是,tonglu_xiaozhan,驿站,2020-04-02 17:32:58,洒基云欣路87号韵达快递超市(洒基云中路),贵州省 六盘水市 盘县
4304827781700,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7637,否,,,2020-04-20 17:39:18,,贵州省 六盘水市 盘县
4254930012268,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8630,否,,,2020-04-25 17:58:38,,贵州省 六盘水市 盘县
4602253932416,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,2951,否,,,2020-03-07 21:05:46,,贵州省 六盘水市 盘县
4305427639129,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7677,是,tonglu_xiaozhan,驿站,2020-05-14 15:11:13,火铺新农村韵达快递超市(火铺镇新农村韵达快递),贵州省 六盘水市 盘县
4602413978248,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3030,否,,,2020-03-17 21:16:05,,贵州省 六盘水市 盘县
4304973713480,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7529,否,,,2020-04-25 15:56:36,,贵州省 六盘水市 盘县
4602473617892,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6017,是,tonglu_xiaozhan,驿站,2020-03-25 19:45:40,贵州省六盘水市盘县羊场韵达快递超市(羊场乡邮政局下来一百米原老政府对面),贵州省 六盘水市 盘县
4304754956363,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6614,否,,,2020-04-17 21:26:51,,贵州省 六盘水市 盘县
4304154595335,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3111,是,tonglu_xiaozhan,驿站,2020-03-20 20:19:42,盘州市坪地韵达营业部韵达快递超市(坪地乡街上新农贸市场鑫鑫网吧旁韵达快递),贵州省 六盘水市 盘县
4602424352541,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-03-30 17:41:15,盘江韵达韵达快递超市(盘关新街荣江路35号),贵州省 六盘水市 盘县
4602341026513,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3026,否,,,2020-03-12 17:45:45,,贵州省 六盘水市 盘县
